NA,
Time (s),Intensity (a.u.)
104.7000046,111.0306168
104.9000015,109.9778214
105.0999985,110.548996
105.3000031,110.8627701
105.5,109.399025
105.7000046,110.0923843
105.9000015,110.7605362
106.0999985,109.8857269
106.3000031,109.3004532
106.5,108.8277512
106.7000046,110.7257233
106.9000015,111.7481613
107.0999985,108.981369
107.3000031,109.3885193
107.5,109.2922745
107.7000046,110.6941071
107.9000015,109.445694
108.0999985,111.1814957
108.3000031,110.3002701
108.5,112.688179
108.7000046,110.8379593
108.9000015,111.2087555
109.0999985,108.5020142
109.3000031,109.8622437
109.5,109.4811859
109.7000046,109.8704834
109.9000015,108.8480072
110.0999985,110.1573944
110.3000031,109.677948
110.5,109.3553085
110.7000046,111.2288132
110.9000015,109.3894501
111.0999985,109.9513092
111.3000031,110.1598816
111.5,110.417923
111.7000046,109.282341
111.9000015,111.4825897
112.0999985,109.8744965
112.3000031,110.6401978
112.5,110.3881454
112.7000046,111.7475967
112.9000015,110.6624527
113.0999985,109.1826401
113.3000031,110.6922379
113.5,111.4098816
113.7000046,111.5476532
113.9000015,111.491394
114.0999985,110.3305206
114.3000031,110.3833694
114.5,111.9991531
114.7000046,110.5720978
114.9000015,109.9896698
115.0999985,111.3105698
115.3000031,110.5546112
115.5,110.9598541
115.7000046,110.9644318
115.9000015,111.2914734
116.0999985,110.8183441
116.3000031,112.5629196
116.5,110.9350281
116.7000046,111.1443405
116.9000015,110.7676163
117.0999985,110.0291061
117.3000031,109.2828827
117.5,109.9784927
117.7000046,109.660553
117.9000015,111.516571
118.0999985,111.6917419
118.3000031,110.8059692
118.5,110.3618393
118.7000046,110.9058914
118.9000015,111.9711304
119.0999985,110.4176254
119.3000031,109.9428024
119.5,111.042923
119.7000046,110.1551743
119.9000015,109.5527954
120.0999985,111.2999878
120.3000031,109.8232727
120.5,111.3100967
120.7000046,110.7414551
120.9000015,109.9495544
121.0999985,111.018219
121.3000031,111.2809753
121.5,110.9155273
121.7000046,110.5092621
121.9000015,112.8959503
122.0999985,111.5367661
122.3000031,110.2569427
122.5,110.6640472
122.7000046,110.995224
122.9000015,111.6236725
123.0999985,110.993866
123.3000031,110.4317169
123.5,110.2170334
123.7000046,111.3102875
123.9000015,111.851265
124.0999985,111.6286316
124.3000031,110.8495483
124.5,111.5253983
124.7000046,111.585907
124.9000015,113.1158981
125.0999985,112.6436844
125.3000031,111.9817352
125.5,112.0420609
125.7000046,111.5657806
125.9000015,112.4453888
126.0999985,111.8507309
126.3000031,113.3579788
126.5,111.1652756
126.7000046,110.7210007
126.9000015,111.8304291
127.0999985,111.965126
127.3000031,112.1922913
127.5,112.0350647
127.7000046,110.7414551
127.9000015,111.3916779
128.1000061,111.4878464
128.3000031,112.2669067
128.5,112.5467606
128.6999969,110.7487488
128.9000092,112.4894333
129.1000061,110.5558167
129.3000031,111.4850922
129.5,111.4170685
129.6999969,112.3151016
129.9000092,110.9397049
130.1000061,112.7738342
130.3000031,111.1451416
130.5,111.3572998
130.6999969,113.055687
130.9000092,113.5624161
131.1000061,111.3900909
131.3000031,112.3893204
131.5,112.7387466
131.6999969,113.1149368
131.9000092,112.8552551
132.1000061,112.5193405
132.3000031,112.7946701
132.5,112.877388
132.6999969,112.1047287
132.9000092,113.7573547
133.1000061,113.6955719
133.3000031,111.3048401
133.5,111.8286819
133.6999969,113.6862183
133.9000092,113.181282
134.1000061,112.7387619
134.3000031,112.1576309
134.5,114.4245453
134.6999969,112.5973816
134.9000092,112.2543106
135.1000061,112.6244125
135.3000031,112.4433899
135.5,113.6343231
135.6999969,113.4534683
135.9000092,112.2130203
136.1000061,112.7966385
136.3000031,113.288002
136.5,112.678093
136.6999969,114.0042953
136.9000092,114.067215
137.1000061,111.6714096
137.3000031,112.3454514
137.5,111.7285767
137.6999969,114.0482559
137.9000092,113.044899
138.1000061,113.2049561
138.3000031,114.020401
138.5,112.8141632
138.6999969,113.3040161
138.9000092,113.1332855
139.1000061,113.8430634
139.3000031,111.8200607
139.5,111.4240189
139.6999969,114.5601425
139.9000092,113.8804626
140.1000061,114.0791473
